		SIKKIM MANIPAL UNIVERSITY 

		GRADE SHEET - MAY/JUNE 2025 EXAMINATIONS.  

Subject Code  : CS204A4			(REF CODE:CSE406)
Subject Title : DBMS LAB 
Subject Credit : 1.0 

REGNO		INT	   UM		TOT	GRADE
202300002	46.75	   25	     72.00	B
202300003	54.30	   15	     70.00	B
202300009	51.30	   21	     73.00	B
202300016	42.80	   16	     59.00	D
202300018	48.75	   39	     88.00	S
202300019	54.05	   29	     84.00	A
202300021	42.75	   26	     69.00	B
202300023	47.40	   25	     73.00	B
202300024	52.70	   25	     78.00	A
202300036	47.95	    8	     56.00	D
202300037	45.23	   36	     82.00	A
202300048	45.15	   20	     66.00	C
202300058	45.00	   16	     61.00	C
202300064	49.15	   28	     78.00	A
202300068	40.00	   25	     65.00	C
202300074	48.15	   16	     65.00	C
202300076	44.05	    9	     54.00	D
202300078	48.85	   17	     66.00	C
202300086	49.20	   29	     79.00	A
202300087	35.40	   10	     46.00	E
202300091	52.20	   18	     71.00	B
202300101	43.75	   33	     77.00	B
202300105	48.40	   32	     81.00	A
202300108	43.20	    8	     52.00	D
202300115	50.55	   34	     85.00	A
202300120	47.10	   38	     86.00	S
202300128	37.15	   10	     48.00	E
202300132	45.55	   12	     58.00	D
202300139	45.80	   31	     77.00	B
202300146	50.05	   40	     91.00	S
202300148	46.65	    8	     55.00	D
202300157	38.25	   21	     60.00	D
202300161	45.80	   34	     80.00	A
202300169	50.00	   16	     66.00	C
202300171	 0.00	   DT	      0.00	DT
202300172	43.70	   34	     78.00	A
202300177	45.84	    8	     54.00	D
202300182	46.85	   24	     71.00	B
202300184	50.30	   29	     80.00	A
202300186	40.05	   34	     75.00	B
202300191	41.30	   16	     58.00	D
202300193	45.50	   25	     71.00	B
202300195	42.25	    9	     52.00	D
202300196	44.95	   12	     57.00	D
202300197	40.40	   19	     60.00	D
202300204	50.15	   39	     90.00	S
202300216	46.80	   30	     77.00	B
202300219	45.65	   21	     67.00	C
202300220	47.15	   26	     74.00	B
202300224	41.10	   11	     53.00	D
202300227	40.50	    9	     50.00	E
202300236	51.60	   36	     88.00	S
202300239	50.95	   38	     89.00	S
202300240	42.20	   10	     53.00	D
202300244	45.65	    9	     55.00	D
202300246	48.90	   24	     73.00	B
202300247	45.35	   12	     58.00	D
202300254	39.85	   11	     51.00	E
202300255	38.85	   16	     55.00	D
202300256	49.15	    9	     59.00	D
202300257	44.45	   11	     56.00	D
202300260	46.65	   21	     68.00	C
202300263	50.10	   14	     65.00	C
202300264	42.35	   12	     55.00	D
202300268	54.50	   39	     94.00	S
202300273	49.45	   31	     81.00	A
202300274	31.00	   15	     46.00	E
202300275	37.35	   23	     61.00	C
202300277	51.05	   36	     88.00	S
202300279	50.70	   13	     64.00	C
202300283	50.25	   32	     83.00	A
202300285	40.40	   19	     60.00	D
202300290	50.10	   22	     73.00	B
202300291	45.65	   15	     61.00	C
202300294	34.00	   22	     56.00	D
202300296	44.55	   10	     55.00	D
202300297	40.10	   17	     58.00	D
202300298	48.15	   10	     59.00	D
202300299	41.75	   11	     53.00	D
202300300	32.00	   13	     45.00	E
202300308	40.16	   26	     67.00	C
202300312	42.75	   12	     55.00	D
202300318	39.10	   11	     51.00	E
202300320	43.75	   26	     70.00	B
202300328	48.00	   19	     67.00	C
202300334	43.60	   15	     59.00	D
202300338	35.20	   23	     59.00	D
202300342	48.35	   36	     85.00	A
202300347	37.75	   12	     50.00	E
202300348	52.70	   33	     86.00	S
202300350	46.15	   13	     60.00	D
202300358	49.10	   12	     62.00	C
202300361	47.60	   12	     60.00	D
202300367	49.95	   25	     75.00	B
202300381	48.20	   20	     69.00	B
202300395	48.85	   12	     61.00	C
202300398	44.70	   38	     83.00	A
202300408	39.90	   13	     53.00	D
202300410	51.45	   26	     78.00	A
202300411	52.10	   10	     63.00	C
202300412	42.30	   20	     63.00	C
202300414	48.85	   24	     73.00	B
202300419	45.05	   24	     70.00	B
202300423	47.65	    9	     57.00	D
202300426	48.93	   40	     89.00	S
202300432	49.35	   11	     61.00	C
202300434	46.55	   10	     57.00	D
202300441	 0.00	   DT	      0.00	DT
202300444	41.65	   10	     52.00	D
202300449	45.35	    9	     55.00	D
202300455	46.30	   22	     69.00	B
202300472	41.95	   12	     54.00	D
202300473	47.25	   24	     72.00	B
202300474	40.85	   10	     51.00	E
202300476	52.62	   34	     87.00	S
202300481	43.39	   32	     76.00	B
202300484	40.62	   13	     54.00	D
202300485	48.00	   16	     64.00	C
202300490	42.90	   33	     76.00	B
202300495	45.70	   21	     67.00	C
202300496	44.31	   31	     76.00	B
202300499	36.93	   31	     68.00	C
202300501	49.39	   33	     83.00	A
202300502	45.70	   32	     78.00	A
202300503	42.00	   32	     74.00	B
202300505	46.62	   28	     75.00	B
202300508	38.31	   26	     65.00	C
202300510	45.23	   25	     71.00	B
202300511	45.20	   32	     78.00	A
202300513	45.70	   20	     66.00	C
202300517	53.08	   25	     79.00	A
202300518	47.54	   33	     81.00	A
202300521	47.54	   34	     82.00	A
202300523	45.70	   26	     72.00	B
202300527	50.77	   34	     85.00	A
202300528	47.54	   32	     80.00	A
202300530	49.05	   16	     66.00	C
202300531	46.62	   35	     82.00	A
202300533	40.16	   29	     70.00	B
202300535	44.80	   24	     69.00	B
202300542	46.16	   34	     81.00	A
202300543	46.16	   23	     70.00	B
202300544	50.77	   32	     83.00	A
202300548	46.62	   32	     79.00	A
202300549	46.16	   35	     82.00	A
202300551	54.93	   40	     95.00	S
202300554	48.00	   32	     80.00	A
202300557	43.39	   13	     57.00	D
202300560	48.93	   21	     70.00	B
202300564	42.60	   10	     53.00	D
202300565	38.77	   28	     67.00	C
202300567	49.85	   36	     86.00	S
202300569	49.85	   40	     90.00	S
202300578	42.00	   35	     77.00	B
202300579	41.08	   29	     71.00	B
202300583	41.08	   27	     69.00	B
202300601	53.54	   40	     94.00	S
202300607	47.54	   40	     88.00	S
202300608	52.62	   35	     88.00	S
202300609	40.62	   21	     62.00	C
202300616	39.70	   20	     60.00	D
202300620	37.85	   27	     65.00	C
202300623	45.70	   20	     66.00	C
202300624	45.23	   20	     66.00	C
202300630	41.54	   31	     73.00	B
202300635	42.30	   14	     57.00	D
202300644	43.85	   12	     56.00	D
202300665	41.08	   12	     54.00	D
202300666	47.54	   31	     79.00	A
202300667	47.08	   34	     82.00	A
202300670	45.23	   10	     56.00	D
202411527	46.80	   10	     57.00	D
202411528	40.62	   11	     52.00	D
202411529	46.05	   36	     83.00	A
202411530	43.39	   26	     70.00	B
202411531	42.05	   12	     55.00	D
202411532	39.90	   20	     60.00	D
202411533	42.35	   15	     58.00	D
202411534	44.05	   10	     55.00	D
202411535	36.90	   17	     54.00	D
202411536	42.50	   27	     70.00	B
202411538	44.31	   10	     55.00	D
202411539	45.15	   14	     60.00	D
202411540	45.05	   10	     56.00	D
202311501	 0.00	   DT	      0.00	DT

Mean = 68.137360		SD = 12.049522
Lower cut off for E = 44.000000
Lower cut off for S = 86.000000
Step size = 8.400000
Lower cut off for D = 52.000000
Lower cut off for C = 61.000000
Lower cut off for B = 69.000000
Lower cut off for A = 78.000000
No. of Absentees = 0
No. of Malpractices = 0
No. of Detentions = 3
No. of NA = 0
No. of students appeared = 182

Abbreviations : INT = IN SEM marks, UM : END SEM marks.

